employee_id,age,tenure_years,job_role,performance_score,training_hours,satisfaction_level,salary,work_life_balance,absenteeism_days,manager_rating,overtime_hours,promotion_last_2y,attrition
208,60,14,Analyste RH,3.0015994851320698,22.286235070682753,0.3798869333939696,7399.0,2.916667373003386,33,2.4655293782873993,29,0,0
209,32,5,Conseiller Client,3.2255646939153255,24.800983290934145,0.25312284751021974,6236.0,3.046626842794018,6,2.3457263140156686,24,0,1
210,53,19,Expert Sinistres,2.441055651212136,18.44256537567686,0.627374664137877,3551.0,4.354300465505622,2,3.3389618992411148,54,1,1
211,32,12,Back Office,2.9285436778394125,,0.6975766684039133,6184.0,3.661478394645481,34,2.641945720789315,50,1,0
212,50,15,Back Office,1.7215580997786288,39.359781248017754,0.7053396084209153,2808.0,2.1243712675032604,5,2.546242265237254,28,0,0
213,53,9,Actuaire,3.1080987614944657,20.356196078045514,0.7134341414039388,4673.0,2.352722075912684,20,1.6639382449445943,16,0,0
214,39,17,Expert Sinistres,3.3600165387374656,29.85198231477707,0.21348219581187788,3761.0,3.494931304523299,17,3.0776405765271697,14,0,0
215,51,1,Expert Sinistres,2.818064469884893,22.60382844565353,0.32779661441850605,,2.37587894493706,30,2.8187765612080917,13,0,0
216,32,2,Commercial,1.7079592875321696,28.654873450385047,0.9947042873627342,2023.0,1.0,-2,2.678351651358035,17,0,0
217,25,10,Commercial,3.79082549028117,40.65779531203255,0.3905582479845927,7283.0,2.9467592013609223,1,3.1987706774887186,52,1,0
218,25,14,Analyste RH,3.291620030394242,30.08659543018099,0.7221682062273378,3599.0,1.5197873388751906,195,3.748002262735898,1,1,0
219,39,16,Conseiller Client,2.4191879218392183,7.265854611903194,,2031.0,4.616281753563726,17,3.7015654719404685,-1,0,0
220,58,8,Conseiller Client,2.7755196425295487,29.53995631446959,0.6159345478535129,6024.0,3.1767876377631525,30,3.5527285008997627,36,0,0
221,27,12,Analyste RH,1.7994644777745288,37.328637433090094,0.4733491595452811,6139.0,2.0948249432564245,23,2.7593297213642787,14,0,0
222,40,11,Expert Sinistres,2.1796718977776766,22.784038300018974,0.7123082309239289,2710.0,2.3013675853375464,3,2.433001664058758,57,0,0
223,50,19,Expert Sinistres,2.5697509229142885,34.956348061178325,0.6273548234633398,2045.0,1.1106024121260796,39,1.9560843586775627,52,0,0
224,30,13,Commercial,3.982736649824121,18.09884458848054,0.5103420452711532,2512.0,1.9005381132194963,16,2.4068434926619178,53,0,0
225,50,8,Commercial,2.4883972872900193,10.144608404777262,0.3899655760638579,4416.0,4.016323202540699,38,3.0196500951365697,30,0,0
226,34,19,Actuaire,3.512170927463007,26.411690188326403,0.6535548394985022,2647.0,5.0,39,2.213713878347517,29,0,0
227,54,2,Analyste RH,2.5693470377107364,7.435232792536858,,6299.0,3.7263965131989583,-1,3.096057139117443,28,0,0
228,45,19,Analyste RH,3.1983580486815,22.602289871064084,0.6854962084241677,2296.0,2.9079574613789707,18,2.034543322088136,12,0,0
229,43,3,Conseiller Client,2.886883598284958,37.86842262645503,1.0,6849.0,2.568040624346083,15,1.339008110992978,38,0,1
230,29,5,Analyste RH,3.698445280074195,5.902370942537193,0.8700340102524025,7397.0,2.043504186423638,18,3.819406120864795,60,0,0
231,40,16,Actuaire,2.5721509294251534,12.20503204086102,0.7436695773788325,6387.0,5.0,10,2.5255854046341555,16,0,0
232,56,14,Expert Sinistres,1.7419773999980472,14.679677548384225,0.5828785404517705,7842.0,2.811251298135625,21,2.162966346776109,2,0,0
233,22,19,Analyste RH,1.894440774909094,24.3668014028904,0.21224947459929489,7811.0,5.0,18,1.9061528587025616,38,0,0
234,52,14,Expert Sinistres,2.574498004845794,21.34283214353791,0.3355427208199631,2097.0,4.393519509610061,4,3.4230359747304004,82,0,0
235,41,12,Actuaire,2.000752023457558,38.99136381696087,0.8565585712205427,3988.0,1.2592035686537264,9,4.3749077114679675,55,0,0
236,50,6,Back Office,3.328169612543641,34.543483290916974,,6664.0,2.334047604240708,3,2.5969261389938554,59,0,1
237,48,0,Conseiller Client,2.6273854681135376,29.95272946068598,0.46014958036719067,3973.0,2.3309548758261776,33,2.784436625337418,66,0,0
238,39,2,Conseiller Client,4.899685240021145,26.45630314343885,0.5668699048631957,6517.0,2.9201536358942604,26,4.071631839889072,26,0,0
239,34,5,Commercial,1.6098283238902944,28.932297769848272,0.38759074823068906,6755.0,2.9396857468862465,13,1.1895542956416878,62,0,0
240,47,0,Analyste RH,3.162906542967841,16.38017644686625,0.3546462530896727,8180.0,5.0,14,4.966868642912667,6,0,0
241,27,10,Conseiller Client,2.097637581195465,33.57210353556612,0.5899051854437156,3911.0,1.9227721255252412,0,5.0,24,0,1
242,45,15,Actuaire,2.605278927693857,13.879557456407989,0.4216941090655927,4026.0,3.22896993566439,9,1.0,17,0,0
243,25,19,Commercial,3.1131355786724355,33.35376993902231,0.451796284044221,1955.0,3.616507742467803,36,2.9024967710832428,64,0,0
244,47,9,Expert Sinistres,1.1397029001005705,36.86142502118831,0.44376179477059874,3627.0,2.998427995530804,-2,2.2810529681304366,41,1,0
245,47,17,Back Office,3.189460893430422,27.108646020880872,0.7044720427668937,3595.0,3.110180577781358,3,2.735228229095266,24,1,0
246,25,19,Back Office,4.5223259698193345,23.23786941038024,0.5535748619009285,4699.0,1.9551911056934128,33,2.5816149303840765,8,0,0
247,52,17,Actuaire,2.6372493613051256,29.003099083096732,0.5642856064212293,4495.0,3.106486194602682,19,3.8117590984793583,54,0,0
248,38,9,Conseiller Client,3.2078462854444076,0.0,0.7193891794617766,7282.0,3.511398996174372,-2,2.8874300930320094,45,0,0
249,53,6,Expert Sinistres,3.8199373545003192,28.022582184854613,0.571592078353412,6752.0,3.3276005842711287,18,2.0890927858000437,59,0,0
250,23,19,Commercial,2.868837199978403,23.86646002160193,0.5443492463085654,6462.0,3.5702009039120917,29,2.827814838704876,29,0,1
251,29,4,Actuaire,2.5352318491748136,24.49371886943009,0.6940900711140341,1833.0,4.412607900636232,11,3.51478423696241,8,0,0
252,41,8,Actuaire,1.1794108770225982,32.06532512897827,0.7336395687115262,4818.0,3.936966541914342,13,1.8162786722347182,22,1,0
253,29,1,Conseiller Client,3.5127925755159786,24.252310784352723,0.5705853000982791,6469.0,3.071294613497437,24,1.3537663110300195,42,0,0
254,35,15,Actuaire,2.9094652722168823,13.59793143348842,0.6161215551241043,3365.0,1.828241648116722,22,4.99274280083532,15,0,0
255,48,12,Conseiller Client,2.1898529188894704,23.58597329174622,0.4436419540533344,,2.3999947252888805,35,2.357573320291564,3,1,0
256,27,1,Back Office,3.101277368222155,25.675554840808246,0.42786339136709484,6452.0,2.7803688480825848,7,2.862647013080477,57,0,0
257,49,4,Back Office,2.5330557145550547,26.14933911581013,0.7538295003933615,6885.0,3.2523458313414473,8,2.6022045941744274,36,0,0
258,26,11,Actuaire,2.5772590951075793,26.61919367285068,0.6889884125089243,7268.0,2.521667238500605,3,3.548087704082142,26,0,0
259,29,10,Expert Sinistres,3.4850329248869665,35.393690449185534,0.6910596876833152,4550.0,2.0642668008156484,25,4.772789923091044,37,1,0
260,45,16,Analyste RH,1.9292940709409243,14.139654469658524,0.6561708697451044,4359.0,1.811801310879663,19,3.579933841729284,51,0,0
261,53,5,Expert Sinistres,3.8378522288590067,26.7570045616485,0.6092406551629906,4249.0,1.348822240944469,11,1.481634852460009,-2,0,1
262,28,18,Analyste RH,1.881851069505277,37.89929698618241,0.7392823781645539,6078.0,2.765049296225431,26,1.6158765729914701,29,0,0
263,33,8,Expert Sinistres,2.4698388733157888,7.653885030628047,0.7870217522045567,4485.0,1.530334557929695,13,2.6010352246730837,16,0,0
264,59,16,Actuaire,4.538356955253262,26.796466807800535,0.7822456010381296,,1.9994743158426078,5,2.7317668004667333,4,0,1
265,61,4,Expert Sinistres,3.901883809313938,19.146214980269566,,2876.0,2.6060981271556973,20,1.2780487304533994,0,0,0
266,45,0,Expert Sinistres,3.078083193996352,21.29289615526895,0.8773985459817676,4862.0,1.6640826906085662,15,3.8193409201744406,29,0,0
267,39,1,Back Office,2.247575827599027,15.95192496785578,0.6456921363464643,3318.0,3.379752188498697,14,,37,0,1
268,35,7,Back Office,2.5765821546400853,23.304492842995558,0.7264752385131596,5159.0,3.7402230636056872,16,4.4933015621257555,34,0,0
269,46,19,Expert Sinistres,3.058620251668557,43.41255614426905,0.6564175781669759,7487.0,2.4505729802246012,36,4.820632597205721,54,0,0
270,45,0,Analyste RH,3.030018585871679,12.355696388227864,0.6494013414968348,6764.0,2.562972692389998,6,2.7517464673678225,30,0,1
271,33,7,Conseiller Client,2.9273032562992296,13.303899975211726,0.45284960194993606,4859.0,3.5374297701390773,8,3.438972640418185,40,0,0
272,22,2,Conseiller Client,2.9753339887326526,11.980654298364954,0.7402701676689651,8056.0,2.286004902765321,21,1.7680527779157984,56,0,0
273,28,18,Conseiller Client,2.828499912235909,42.27418286628101,,8073.0,2.217266088402705,-1,3.6236763264791145,45,0,0
274,60,13,Commercial,1.8464170114879896,20.37660294478713,0.5250409850419833,4643.0,4.196498478186291,3,2.50180757656563,63,0,0
275,38,15,Conseiller Client,2.5867914062713337,24.743609396523258,0.6141989430849896,6686.0,3.884187738712787,21,1.9127646784116465,13,0,0
276,41,14,Commercial,3.7316992431894773,20.9721705889376,,3990.0,3.6015500023439193,18,2.710665011747016,54,0,0
277,40,13,Conseiller Client,1.905332561959106,15.555771215969084,0.502396019687613,,3.9256446213940928,25,2.534251991594637,48,0,1
278,53,15,Expert Sinistres,2.8483555907685774,22.648493533855646,0.9088898956237346,4190.0,1.022721274632637,1,2.674840596996246,39,0,0
279,24,0,Commercial,2.344196856983325,49.5824360573656,0.465405796454507,3452.0,4.353835546793107,33,3.949679902816359,-2,0,0
280,25,17,Back Office,3.0890803435184893,38.920709209742554,0.5051839053267277,2656.0,3.3920621165837423,17,2.214692407364267,36,1,1
281,33,14,Back Office,2.6890934551465455,16.470621822077277,0.2825014352537397,7192.0,4.010781384005735,3,4.735022999773876,59,0,1
282,41,14,Commercial,4.181914931979735,31.47574103061686,0.44847765509155046,3700.0,3.3871617791163624,10,1.6749403671746463,44,0,0
283,48,7,Conseiller Client,3.405266523352203,16.684772273336236,0.2583200214093304,7005.0,3.048924824680156,6,4.615430273178595,-2,0,0
284,41,16,Back Office,1.9505574673782309,7.236323611537792,0.7263609398423858,2353.0,2.7246907876379454,16,1.9834893780933063,18,0,0
285,39,7,Back Office,3.536982409290959,35.1951091766463,1.0,5005.0,3.3671443768862055,17,2.9989867674633843,38,0,1
286,59,0,Back Office,2.3802785149903496,36.600928466435505,0.5266642412698955,4538.0,2.688252091095448,15,2.50980388652198,56,0,0
287,28,18,Analyste RH,2.538402902897973,35.460522510478995,0.2666484134019525,4608.0,3.8678761000651125,16,2.6562713284621453,30,0,0
288,44,4,Back Office,3.2510552160856974,20.301347507804273,0.7799999328859466,2871.0,1.4135433554477996,36,3.801357236355549,59,0,0
289,43,2,Analyste RH,2.6066020642158922,23.33224265998014,0.4546150082139686,2272.0,2.4584241382057224,38,4.499826797228811,137,0,0
290,40,12,Commercial,3.7142846530583644,32.497655536581235,0.8598693861107081,4017.0,5.0,18,4.190524704955642,17,0,0
291,54,4,Commercial,2.3803919507892837,28.914960373481073,0.5435941904420111,4809.0,2.3739195364276076,38,2.595143667658152,12,0,1
292,32,17,Conseiller Client,2.5048427579269092,21.063625287029556,0.4736368621834438,6878.0,2.761316276936522,32,3.1842552224045533,63,1,1
293,60,8,Conseiller Client,2.474903285161513,8.809281798818354,0.5644084888508627,4759.0,2.1174190666499237,32,2.2179221263316378,40,0,0
294,35,0,Back Office,2.547489001315969,26.13875194142012,0.7515553521872375,3373.0,3.335845672885824,6,2.0084496874253053,59,0,0
295,43,19,Back Office,3.87935324443825,35.790096392361136,0.5545158738488687,3479.0,2.263735109857805,15,1.8536990942713312,64,0,0
296,42,10,Back Office,3.5030370348882425,13.024117109658429,0.5006550594412589,5716.0,2.81438906519295,12,2.562426693015871,28,0,0
297,55,5,Conseiller Client,4.367955163209657,31.387593816759768,0.5602336794042256,4588.0,3.8488665360350707,1,3.249605631014942,1,0,0
298,39,13,Commercial,4.814115363119404,28.31541695133693,0.345628963099823,7567.0,2.3012365811851843,0,1.0881848402484953,63,1,0
299,33,10,Conseiller Client,2.175426374454128,32.50148263232334,0.679406320458796,4614.0,3.7886111192652208,23,2.953646297419234,40,0,0
300,22,0,Analyste RH,3.0563353018618313,33.71975499719007,0.2426546812310179,5428.0,3.8222293155603566,15,4.516025124549524,6,0,0
301,36,15,Conseiller Client,2.0590397466852535,18.05534758074647,0.5111757091268969,2208.0,4.0549560947192935,32,4.121911069074125,36,0,0
302,55,8,Expert Sinistres,2.3779152578013862,8.830405998350539,0.7518770417661487,3040.0,3.14054099491804,25,2.414815923473334,0,1,0
303,22,13,Actuaire,2.4959339917954644,19.664804743171207,0.6606096565865434,7241.0,5.0,0,1.603127090717214,18,0,0
304,57,17,Analyste RH,2.1542761006893807,33.89127317527007,0.718064114597278,4006.0,4.054533696542082,33,3.4598303064648266,23,0,0
305,43,12,Analyste RH,2.158490181681269,19.579960964740287,,4494.0,3.3248776244068265,18,1.0,30,0,0
306,27,13,Expert Sinistres,2.8845724971837963,18.059566761423582,0.8339492361971034,5578.0,2.124075585918265,21,4.110154115882677,38,0,0
307,34,5,Conseiller Client,2.0266252652908743,6.786496580753617,0.7849398393539584,2170.0,2.902940874125859,38,2.7864125421167594,58,0,1
308,44,4,Expert Sinistres,3.6737015673101063,42.52647554550939,0.689228200849535,5042.0,4.426326976900034,24,4.831300320577401,23,0,1
309,34,8,Conseiller Client,2.2657971700659885,33.2571364142531,0.7855091554627086,4015.0,4.709534615626269,-3,1.2730345144235342,50,0,0
310,26,17,Actuaire,5.0,32.698959812747646,0.7500847108807154,2751.0,4.478329100440229,4,3.9181462252078334,65,1,0
311,48,10,Conseiller Client,2.638892439228484,34.67725386779474,0.5121072973306219,4477.0,3.78519230672962,15,,51,1,0
312,48,6,Expert Sinistres,3.0576141135336417,30.767083615434018,,4659.0,1.744339793704428,-2,2.6689494685279196,16,0,0
313,26,15,Actuaire,1.9637270524271717,22.55671144820471,0.6840724251685247,2992.0,3.4871618178256703,4,1.6301565347878555,46,0,1
314,33,17,Expert Sinistres,4.364873406502111,23.362358958777982,0.7092178461662857,5275.0,1.7585976219470023,31,3.5957479067117166,18,0,0
315,31,18,Conseiller Client,3.895600544642333,20.72435635407875,0.8180943982277131,6575.0,1.5125288066192415,3,3.6761373847768577,32,0,0
316,48,5,Expert Sinistres,3.23753269658889,51.34740754415,0.41273574499094123,3510.0,3.2391586845772387,4,4.785127801965889,43,0,0
317,51,14,Expert Sinistres,1.9225579609763475,30.559120312994423,0.4187137881445673,7985.0,3.5231994472697505,18,,19,1,0
318,51,11,Commercial,3.168533502179696,20.361995586485655,0.6919800532615541,5719.0,3.9033770984808047,0,2.406104671044265,-2,0,0
319,59,8,Analyste RH,2.102855163186196,29.654967741662798,0.5857666022293826,6747.0,3.497136240386094,7,,58,0,1
320,52,7,Back Office,4.169884210778688,14.891310821436825,0.2228476778857743,2249.0,3.5315859857427485,37,1.6315085664776137,50,0,0
321,34,2,Expert Sinistres,3.6473557854825382,40.045067185892265,0.6750216327508382,6711.0,2.0153474150076236,24,4.47322434563947,6,0,0
322,26,5,Expert Sinistres,3.076351230790189,18.3893090419286,0.229515417002209,3954.0,2.8950233153153335,38,2.221825715722134,25,1,0
323,46,10,Commercial,1.050899469402142,30.010854326224656,0.4109486896253247,6344.0,1.4928832143655122,12,4.480229868971307,16,0,1
324,58,17,Actuaire,2.2132672170727754,35.65977629743134,,6947.0,1.0,23,3.5250720408620664,68,0,0
325,61,17,Back Office,3.5502089052798977,28.84768544204993,0.9649758035614231,3402.0,3.7406427098430743,7,3.3299028815939606,65,0,0
326,31,3,Back Office,3.9703069533785245,25.94469991819638,0.3568687263056076,3459.0,2.2468756062090414,13,2.6931316874397018,47,1,0
327,31,13,Commercial,3.8873358491937053,25.10802084856015,0.5341216925174611,2180.0,3.8724985021430536,4,3.6606729130022506,29,0,0
328,23,1,Conseiller Client,1.7263895982068356,24.435589031128927,0.6085245046157411,5673.0,4.108347577880039,32,2.9845292371631977,1,0,0
329,27,13,Expert Sinistres,3.241241845450323,19.233015110724978,0.9562453855163136,6753.0,2.3806826753768022,4,2.63078670853119,15,0,0
330,44,6,Expert Sinistres,3.8124121731863436,20.505165702302957,0.5014262104351197,4424.0,3.590311094555299,5,3.6960047866482,4,0,0
331,43,8,Expert Sinistres,1.6733315475342039,39.79590373650935,0.5046231953933443,2830.0,2.3388432713863585,16,,54,0,0
332,36,14,Analyste RH,2.9936763877014108,23.914633673148433,0.9097451116925723,3825.0,1.154121125373176,15,2.201665221261173,4,1,0
333,34,8,Conseiller Client,3.219073918646765,17.14203730617227,0.5250421694563484,4378.0,3.1233094044424585,10,3.5998267754606514,46,0,0
334,55,16,Back Office,2.759388332122612,19.837024031384914,0.7444403417932914,7663.0,2.529126120284239,12,2.9360143443714346,66,0,0
335,40,10,Actuaire,1.5182705156790386,36.00370680697223,0.30457140697751445,2593.0,2.5599109894128684,9,3.4889100117578047,20,0,1
336,54,19,Actuaire,2.739441511941017,31.756066331644785,0.5657534511815347,3996.0,4.975343117845526,36,2.5461401416458136,47,0,0
337,60,12,Commercial,2.738155655795981,30.603291782322568,0.268080632334719,5883.0,1.4741430172673282,21,1.790878695319044,61,0,0
338,34,5,Back Office,2.8815420763617965,22.424788010902084,0.38891324380885905,3314.0,3.382871135371471,36,4.735073962514275,28,1,0
339,30,15,Expert Sinistres,2.5492228596599444,,0.7678402710304526,7462.0,2.0051927628552484,39,4.546611410763575,120,0,0
340,60,8,Expert Sinistres,2.6455902774068263,18.56438875049352,0.5900189217826575,7619.0,3.9082614092673245,24,3.883784961261961,12,0,0
341,47,10,Commercial,2.9682349741224177,22.403859686542255,0.5361788518894051,4232.0,3.2984312361750656,32,2.6121893146257267,28,0,0
342,33,2,Commercial,3.3539636839757687,34.69804487391745,0.45025007520381644,6574.0,3.3793443491806134,1,2.6996820268389277,60,0,0
343,46,2,Actuaire,2.7564585897146663,33.74277678919064,0.5558687853517434,6637.0,2.05511038239774,37,4.382327445896465,45,0,0
344,42,11,Back Office,2.6722808573055987,15.180901540491968,0.6602226334201386,6163.0,2.234412086711677,17,2.646169962432587,12,1,1
345,58,3,Actuaire,3.0738832306035664,16.444735470914242,0.7965832412923524,2993.0,3.927250507345886,27,2.3674439636527023,35,0,0
346,32,19,Conseiller Client,1.4632672592838547,26.0870215281341,0.0749706631806395,2117.0,4.770797721727563,7,4.872234675636453,48,0,1
347,61,17,Conseiller Client,3.3816281017811667,42.2613237466951,0.433647765147438,4022.0,3.4803078172241873,1,2.952322318386128,3,1,0
348,59,14,Back Office,2.999549522301633,5.844348355310057,0.6318192484378011,2639.0,2.1025792792285674,35,4.768425328513846,52,0,0
349,29,14,Conseiller Client,3.0317548212780494,,0.5802273768075428,3670.0,3.338938522462068,16,1.601608089309998,12,0,0
350,28,11,Actuaire,3.7685874460755713,11.239566684268517,0.680675248505345,5885.0,5.0,2,3.5181848827845017,19,1,0
351,43,1,Actuaire,1.4377475759614013,18.656690064744545,0.6535080572253107,5568.0,3.102422810718912,25,5.0,27,1,0
352,23,7,Back Office,1.420932904112829,21.355715819357584,0.5390264274013186,3140.0,4.461840859393599,-1,3.029750744658862,34,0,0
353,33,9,Back Office,3.219043076258816,,0.4946293608025646,1913.0,2.2596706341612878,16,2.735995507732204,63,0,1
354,39,18,Commercial,2.9943065158971875,19.662040603407917,0.5508997020528998,3244.0,2.9579139483636134,27,1.8322480824015803,14,1,1
355,60,4,Conseiller Client,3.1361415545535456,25.072070603763702,0.8297484699645485,4710.0,3.6195652061255426,27,4.082343054435247,16,0,0
356,61,9,Commercial,2.6302983398620436,19.647444333694217,,6786.0,3.397328308262864,16,2.2298719173593127,25,0,0
357,28,6,Commercial,3.531482939391945,10.375426151458473,0.5874386553712089,4136.0,2.233611319888839,12,2.9051914406100114,59,0,0
358,57,2,Conseiller Client,3.7461110743928963,32.798696125227764,0.6366684427996842,3629.0,2.1904825428694004,33,1.7654977202073885,67,0,1
359,25,2,Actuaire,3.3871858351612216,32.5287216714888,0.9120701859748916,5328.0,3.9882844031026585,4,4.556894600097433,30,0,0
360,51,7,Conseiller Client,2.7913372332763333,33.43174310022669,0.5399383483527374,2258.0,4.191550812650145,0,4.154885310725683,47,0,0
361,55,1,Actuaire,1.3138484899084775,9.592655037359181,0.7917613312021922,3242.0,4.51214355812192,3,2.968415250786869,64,0,0
362,57,1,Back Office,3.6153889664297028,27.98918152584151,0.8463958806530044,2033.0,4.803930483252868,31,1.845851064413072,58,0,0
363,30,7,Analyste RH,3.9773829329740744,31.759788558069232,0.5872491470018704,5163.0,3.1346194363225965,17,4.535907049242632,47,0,0
364,57,4,Expert Sinistres,3.515646729587184,14.68797931560415,0.5578562041846474,4636.0,2.6888007557684066,-2,2.634068272952853,36,0,0
365,26,11,Back Office,2.296286058105995,25.091732481821293,0.5341892655903567,5528.0,4.350990938778469,4,1.8947951591824814,68,0,0
366,42,0,Expert Sinistres,3.5390355149342065,23.837333546896343,0.5488353731514835,5749.0,3.7130692818515865,-2,1.237881987527456,15,0,0
367,40,6,Commercial,3.6884237663691564,43.421506585682636,0.7708479721153665,4328.0,2.017544741332409,32,2.354034868106225,24,0,0
368,34,9,Conseiller Client,4.247052998239269,44.24496037012573,0.6462019954511028,7360.0,1.9663643344810886,16,1.5453618774700604,49,0,0
369,22,19,Expert Sinistres,2.2991120606176336,,0.6470579418339739,7676.0,3.491930201356309,-1,2.3771791634771753,-1,0,1
370,52,12,Conseiller Client,2.8188363323646892,49.9392700572799,0.374955297924033,2509.0,2.8227253385160003,6,3.744408733697715,34,0,0
371,35,17,Expert Sinistres,3.597817640914764,15.84774278846676,0.40650198452495306,7688.0,2.9735700452593026,23,2.6245998360247667,59,0,0
372,48,6,Back Office,3.045928057150526,34.806732943274255,1.0,3058.0,4.0725333647101944,22,3.355693382113711,10,0,0
373,38,8,Expert Sinistres,2.1061379183589803,34.704979808637304,0.5644348549422621,3389.0,3.7590371449850357,32,2.276665340467768,55,0,0
374,36,8,Commercial,3.3316930280213626,15.043097731581932,0.44504560088432793,5190.0,4.329873248418432,-2,3.0651690663642315,27,0,1
375,57,17,Back Office,3.4629293070521334,29.932677938390988,0.8862198331178595,1988.0,1.0684638936266335,-1,4.920900822086021,59,0,0
376,25,19,Analyste RH,3.0703703170648016,23.92466255733936,0.6563617097367104,4130.0,3.253397917221201,-2,2.6515139219731036,43,0,1
377,51,19,Analyste RH,3.1756679417439555,30.543300046323907,0.7156309833729043,3045.0,3.6946885223972066,13,3.3844294376196586,9,0,0
378,51,15,Expert Sinistres,2.793035278651416,27.306723023806256,0.5723905849436932,4888.0,1.473414143312316,28,1.4344727725315616,50,0,0
379,37,10,Analyste RH,4.182623148572848,36.96339485370247,0.5362653818846391,7013.0,2.345104358690028,25,4.520106122416871,2,0,0
380,32,10,Actuaire,2.2794462530298585,25.753995431460623,0.566082725500542,7714.0,2.159514837671081,6,2.5227933710551347,15,1,0
381,22,19,Conseiller Client,2.530143389788977,23.321259305736888,0.3234523659402746,3157.0,3.0216981710599162,25,4.050533649906501,61,0,0
382,59,5,Commercial,3.0087884108220204,35.9606423305718,0.5824145181160205,5287.0,4.627853968694064,25,2.8768197042410946,61,0,1
383,59,6,Analyste RH,3.7031632221607143,30.803959648586034,0.6592066154085234,4836.0,5.0,5,3.6115793650208063,1,0,1
384,31,17,Commercial,1.8021014639243707,32.31813394320888,0.9700926467687507,4456.0,2.1857124469267175,29,,25,0,0
385,23,7,Conseiller Client,1.9517626001876487,,0.6171998130010431,5849.0,3.5265572504935743,15,2.547559660487283,4,1,1
386,26,4,Analyste RH,1.3698171938122257,,0.13316459155793897,8132.0,3.558797852142315,-1,4.091906435761852,17,0,1
387,24,11,Analyste RH,3.0261561802026167,19.322778567472984,0.5812029134430757,4393.0,3.387625771514748,13,2.2410151360069004,67,1,0
388,55,6,Analyste RH,2.1053553462347647,18.791786143194113,1.0,2217.0,3.3989796347392343,30,3.777934220027543,12,0,0
389,57,17,Analyste RH,2.6923599119856667,32.86199268652914,0.773273246997008,7662.0,3.3037425024513283,26,2.609794705833469,44,0,0
390,28,18,Analyste RH,3.5291025519133665,,0.43782221123828224,7765.0,4.68757012080642,8,3.34955794863206,55,0,0
391,51,6,Commercial,2.4867658233737227,23.448697104675997,0.7182213028861113,3863.0,4.102466514368057,29,2.538006997645739,61,1,0
392,29,10,Conseiller Client,3.1850256181946914,39.30919018824352,0.4515973150220519,5010.0,1.9398461024017328,13,3.0499759747065958,23,0,1
393,36,19,Actuaire,2.7605296737986222,38.684693937651296,0.32923849609062844,7320.0,3.7957210808805493,16,1.925306298308233,48,0,0
394,45,14,Conseiller Client,3.5376914520771496,27.433989164005393,0.5303261273531855,5024.0,3.892373374511452,0,3.247556984688794,32,0,0
395,50,4,Commercial,3.380102453878407,16.7810822845696,0.6183052878477722,4879.0,3.314967287151789,39,3.044187834959586,5,0,0
396,56,11,Actuaire,2.4464530430603117,40.7537664943554,0.22556889951332082,7700.0,4.13142437050273,33,2.4598464459275275,14,0,0
397,23,12,Analyste RH,2.8650785972796378,24.38982648971592,0.37016814189227276,7104.0,3.1880740342990372,5,2.944972033609704,51,0,0
398,29,13,Conseiller Client,3.8349947181763957,26.261651964309745,0.602067112636471,5046.0,3.200467721076251,21,3.13400447616791,47,0,0
399,33,0,Conseiller Client,3.3147014962032775,21.603949743934315,0.5183653648022092,2833.0,3.1212405446770433,30,2.383642946734888,35,0,0
400,34,5,Back Office,1.8824303537990947,16.102096737028024,0.6789622542292182,4605.0,1.0,129,2.871241424270331,54,0,0
401,61,17,Expert Sinistres,3.524494448937106,,0.3570663345382877,6129.0,2.919601606094126,6,1.994448059105079,47,0,0
402,53,4,Actuaire,2.1323115020510093,31.328683235572882,,3543.0,2.3317494255454294,38,5.0,22,1,0
403,34,5,Back Office,4.1300104559688045,17.165989461033796,0.36324818058796093,5238.0,1.8135520218074428,8,4.059118660208185,19,1,0
404,60,6,Actuaire,3.81927907187282,55.595312289968234,0.928546860387526,6016.0,4.434018284739523,11,,103,0,0
405,41,3,Commercial,3.231908380734721,14.13926417387521,0.25684834312433663,2344.0,3.5042075185344577,12,4.172112927476695,67,0,0
406,42,3,Back Office,3.125786274748955,12.4261752501863,0.38148914592331745,5445.0,2.9701689190554523,35,1.0207475233162222,0,0,0
407,39,6,Commercial,2.832774195178064,30.10138715613441,0.6834741606063658,6520.0,2.435196648897574,18,1.0,54,1,1
408,27,17,Back Office,3.5428191611200224,40.293134789672955,0.9328466502995276,3171.0,3.29616958462874,27,2.6007089382500936,7,0,0
409,59,0,Commercial,2.7033774644303508,25.645896569432217,0.6630086072232342,5309.0,3.991436093317513,35,1.621435856397891,60,0,1
410,22,5,Expert Sinistres,3.188455896511915,30.722424201872744,0.7125715840364782,6340.0,2.1730341564530593,36,2.763394475551671,40,1,1
411,28,1,Actuaire,3.697547493215561,6.564525825412904,0.6035073803346117,2083.0,2.99517162772339,33,3.2056566405948987,47,0,0
412,31,11,Expert Sinistres,2.550554765179528,18.224884543082332,0.3947203091769613,5922.0,3.8680664988511726,36,3.9204144983406115,48,0,0
413,33,5,Analyste RH,2.5070458080074443,14.263842708624331,0.5019723303521241,3462.0,1.06399887091587,37,1.8617360157247864,41,0,0
414,27,15,Actuaire,2.0445076154204327,6.04954150052119,0.35761805600374463,4342.0,2.942430237594596,39,3.3996306861600716,16,0,1
415,22,11,Commercial,2.1484218030990623,26.16980234023887,0.3442580064446256,5947.0,2.5707086294524615,24,3.0143896931522325,56,0,0
